PM2.5,NO2,Latitude,Longitude,Temperature,Humidity,Wind_Speed,Month,Day_of_Week,PM10,CO,SO2,O3,City,Date
18.33,4.4,11.0168,76.9558,22.5,97.89343,11.966953,9,3,24.32,1.56,8.41,18.33,Coimbatore,2019-09-12
24.77,6.82,11.0168,76.9558,22.75,99.09407,10.182337,9,4,30.35,1.62,8.85,18.34,Coimbatore,2019-09-13
30.56,6.43,11.0168,76.9558,23.25,99.097466,9.826088,9,5,38.2,1.63,9.0,17.11,Coimbatore,2019-09-14
17.2,4.44,11.0168,76.9558,23.0,99.39637,12.24,9,6,21.19,1.51,8.72,15.53,Coimbatore,2019-09-15
23.29,3.11,11.0168,76.9558,22.7,99.09373,15.0038395,9,0,28.7,1.59,8.86,17.23,Coimbatore,2019-09-16
24.66,3.2,11.0168,76.9558,22.85,97.89892,12.24,9,1,30.55,1.61,8.65,19.0,Coimbatore,2019-09-17
21.46,3.78,11.0168,76.9558,22.9,99.39592,12.10157,9,2,30.93,1.64,9.03,19.51,Coimbatore,2019-09-18
15.12,7.26,11.0168,76.9558,22.45,97.59478,11.770403,9,3,17.74,1.6,8.56,19.64,Coimbatore,2019-09-19
28.17,12.36,11.0168,76.9558,22.6,98.49245,14.182355,9,4,92.79,1.63,9.17,20.65,Coimbatore,2019-09-20
32.52,12.85,11.0168,76.9558,22.3,100.0,6.9153743,9,5,32.53,1.39,9.46,19.73,Coimbatore,2019-09-21
23.5,9.9,11.0168,76.9558,23.1,98.200035,7.5942073,9,6,28.44,1.42,9.57,22.24,Coimbatore,2019-09-22
24.67,12.88,11.0168,76.9558,22.8,99.395485,6.638072,9,0,35.74,1.43,10.44,18.83,Coimbatore,2019-09-23
29.16,16.04,11.0168,76.9558,22.6,97.5975,6.489992,9,1,34.32,1.47,10.75,17.68,Coimbatore,2019-09-24
32.48,10.18,11.0168,76.9558,22.75,96.71334,2.3051248,9,2,39.58,1.49,10.23,16.96,Coimbatore,2019-09-25
22.37,8.98,11.0168,76.9558,22.9,91.2683,6.151683,9,3,33.05,1.49,9.78,16.06,Coimbatore,2019-09-26
32.43,13.46,11.0168,76.9558,22.5,95.24221,3.6,9,4,40.51,1.68,10.61,18.72,Coimbatore,2019-09-27
28.91,15.53,11.0168,76.9558,22.7,96.41797,3.671294,9,5,36.33,1.75,10.2,25.25,Coimbatore,2019-09-28
27.22,8.08,11.0168,76.9558,22.35,92.93087,13.722565,9,6,33.02,1.69,10.07,25.24,Coimbatore,2019-09-29
25.04,8.1,11.0168,76.9558,22.55,94.37465,12.879752,9,0,32.78,1.72,10.29,29.28,Coimbatore,2019-09-30
33.09,9.07,11.0168,76.9558,22.1,99.392296,3.8268526,10,1,37.68,1.71,9.8,22.04,Coimbatore,2019-10-01
31.11,6.01,11.0168,76.9558,22.55,97.003716,2.7416782,10,2,34.26,1.71,9.57,39.08,Coimbatore,2019-10-02
38.4,7.5,11.0168,76.9558,22.95,92.395226,10.105681,10,3,46.39,1.74,9.76,37.54,Coimbatore,2019-10-03
39.31,7.16,11.0168,76.9558,23.15,97.01702,1.8,10,4,53.54,1.75,10.27,34.91,Coimbatore,2019-10-04
29.37,7.82,11.0168,76.9558,23.0,98.79593,1.835647,10,5,39.73,1.76,10.43,46.46,Coimbatore,2019-10-05
29.47,4.88,11.0168,76.9558,21.75,97.582214,1.484318,10,6,37.82,1.64,9.85,40.39,Coimbatore,2019-10-06
20.54,2.78,11.0168,76.9558,22.8,95.25272,4.5820518,10,0,25.22,1.57,10.12,41.74,Coimbatore,2019-10-07
14.83,3.07,11.0168,76.9558,22.6,98.193306,4.198285,10,1,17.47,1.54,9.42,46.68,Coimbatore,2019-10-08
37.4,6.55,11.0168,76.9558,22.6,99.69686,2.0364676,10,2,42.97,1.71,10.09,37.95,Coimbatore,2019-10-09
33.08,12.03,11.0168,76.9558,23.3,94.11871,6.489992,10,3,40.8,1.77,10.22,29.95,Coimbatore,2019-10-10
36.99,23.55,11.0168,76.9558,21.95,98.48507,3.671294,10,4,45.64,1.78,10.68,33.03,Coimbatore,2019-10-11
27.83,14.49,11.0168,76.9558,22.65,97.00594,3.0547013,10,5,35.86,1.74,10.65,34.71,Coimbatore,2019-10-12
11.52,7.54,11.0168,76.9558,22.05,92.91545,10.594036,10,6,14.79,1.65,10.06,30.15,Coimbatore,2019-10-13
23.68,30.1,11.0168,76.9558,22.15,92.351006,10.464798,10,0,34.51,2.17,10.95,30.66,Coimbatore,2019-10-14
30.55,40.93,11.0168,76.9558,22.5,91.52378,9.726665,10,1,36.22,2.13,11.23,20.31,Coimbatore,2019-10-15
28.58,33.12,11.0168,76.9558,22.7,97.89659,6.696387,10,2,44.21,2.15,11.31,28.91,Coimbatore,2019-10-16
19.33,19.61,11.0168,76.9558,22.3,94.65383,11.659777,10,3,26.65,1.99,10.95,24.69,Coimbatore,2019-10-17
23.09,15.74,11.0168,76.9558,22.3,96.407364,9.085988,10,4,26.71,1.91,10.41,26.69,Coimbatore,2019-10-18
24.05,18.1,11.0168,76.9558,22.2,92.923164,3.6179552,10,5,27.29,2.0,10.9,29.78,Coimbatore,2019-10-19
15.22,11.09,11.0168,76.9558,22.8,94.962685,5.95906,10,6,19.27,1.85,11.23,34.36,Coimbatore,2019-10-20
26.5,10.77,11.0168,76.9558,22.8,92.67011,3.319036,10,0,30.81,1.8,10.2,31.48,Coimbatore,2019-10-21
20.96,10.32,11.0168,76.9558,21.75,97.28361,8.12197,10,1,23.61,1.74,9.78,20.0,Coimbatore,2019-10-22
13.91,9.24,11.0168,76.9558,22.2,98.187904,13.37825,10,2,21.06,1.7,9.48,21.79,Coimbatore,2019-10-23
17.97,5.85,11.0168,76.9558,22.0,95.517136,14.658676,10,3,19.39,1.73,10.61,25.7,Coimbatore,2019-10-24
26.81,6.07,11.0168,76.9558,21.7,91.47461,10.44,10,4,34.61,1.7,11.78,26.31,Coimbatore,2019-10-25
9.46,5.43,11.0168,76.9558,22.35,92.36207,7.653705,10,5,12.44,1.61,10.17,22.77,Coimbatore,2019-10-26
17.27,14.64,11.0168,76.9558,22.6,84.477646,2.2768397,10,6,19.03,1.75,10.14,18.75,Coimbatore,2019-10-27
25.98,15.0,11.0168,76.9558,22.45,92.36761,10.00256,10,0,27.64,1.88,10.53,24.85,Coimbatore,2019-10-28
18.79,13.75,11.0168,76.9558,22.4,94.368454,6.3690495,10,1,22.86,1.9,10.06,21.08,Coimbatore,2019-10-29
7.62,13.31,11.0168,76.9558,21.45,95.2052,10.990322,10,2,15.8,1.9,10.73,24.09,Coimbatore,2019-10-30
11.63,10.5,11.0168,76.9558,21.55,98.17909,5.937272,10,3,19.73,1.28,10.27,26.59,Coimbatore,2019-10-31
21.96,19.43,11.0168,76.9558,21.35,93.166725,6.489992,11,4,32.03,0.61,11.11,23.59,Coimbatore,2019-11-01
41.93,26.71,11.0168,76.9558,21.7,91.75759,10.464798,11,5,48.23,0.91,11.89,26.22,Coimbatore,2019-11-02
23.94,18.38,11.0168,76.9558,22.2,94.64987,7.7043357,11,6,26.71,0.8,10.78,32.72,Coimbatore,2019-11-03
31.97,26.66,11.0168,76.9558,22.15,95.815094,2.5455842,11,0,45.71,0.88,12.0,39.01,Coimbatore,2019-11-04
48.43,31.98,11.0168,76.9558,21.3,99.08415,6.0347,11,1,62.59,0.73,11.04,44.09,Coimbatore,2019-11-05
44.09,21.36,11.0168,76.9558,22.6,97.30075,4.5820518,11,2,56.54,0.27,9.79,41.21,Coimbatore,2019-11-06
42.52,22.85,11.0168,76.9558,22.35,99.09136,2.5959969,11,3,55.08,0.3,10.34,38.86,Coimbatore,2019-11-07
29.68,20.4,11.0168,76.9558,22.5,94.66168,5.8603754,11,4,44.27,0.31,10.35,44.38,Coimbatore,2019-11-08
33.6,17.88,11.0168,76.9558,22.55,99.09273,3.4152596,11,5,39.11,0.33,9.84,46.4,Coimbatore,2019-11-09
23.15,14.92,11.0168,76.9558,22.55,95.53531,3.8268526,11,6,25.42,0.28,9.79,44.49,Coimbatore,2019-11-10
37.65,29.58,11.0168,76.9558,22.15,96.40336,4.2136917,11,0,50.65,0.53,10.52,37.11,Coimbatore,2019-11-11
52.48,31.26,11.0168,76.9558,21.95,94.34981,8.825508,11,1,61.45,0.58,12.9,47.02,Coimbatore,2019-11-12
37.83,26.77,11.0168,76.9558,22.4,93.218925,9.178235,11,2,47.3,0.45,14.87,44.47,Coimbatore,2019-11-13
43.18,28.47,11.0168,76.9558,21.85,90.9207,8.287822,11,3,49.36,0.47,12.56,37.82,Coimbatore,2019-11-14
36.48,23.84,11.0168,76.9558,22.1,94.64597,7.172949,11,4,43.78,0.42,12.44,31.05,Coimbatore,2019-11-15
37.91,23.99,11.0168,76.9558,22.25,94.07338,10.594036,11,5,42.54,0.43,12.93,33.48,Coimbatore,2019-11-16
30.69,16.58,11.0168,76.9558,21.85,94.05599,11.113451,11,6,32.7,0.45,12.08,44.0,Coimbatore,2019-11-17
26.19,23.71,11.0168,76.9558,22.3,92.64344,6.12,11,0,32.17,0.56,11.94,39.94,Coimbatore,2019-11-18
28.62,31.32,11.0168,76.9558,22.75,94.9608,6.618519,11,1,39.01,0.52,12.8,20.34,Coimbatore,2019-11-19
40.62,31.43,11.0168,76.9558,23.05,92.11887,7.7043357,11,2,55.44,0.64,15.93,24.99,Coimbatore,2019-11-20
27.97,22.97,11.0168,76.9558,22.6,95.245705,11.4862,11,3,33.76,0.65,15.2,24.34,Coimbatore,2019-11-21
40.82,28.22,11.0168,76.9558,21.85,94.927345,9.511088,11,4,60.26,1.01,13.21,29.18,Coimbatore,2019-11-22
37.61,30.24,11.0168,76.9558,21.85,96.10017,9.449572,11,5,47.12,0.86,14.02,32.71,Coimbatore,2019-11-23
40.82,25.42,11.0168,76.9558,21.55,91.74863,11.298495,11,6,47.48,0.72,11.67,39.49,Coimbatore,2019-11-24
45.61,25.28,11.0168,76.9558,22.2,94.36015,9.693296,11,0,59.47,0.73,13.1,45.32,Coimbatore,2019-11-25
44.08,29.24,11.0168,76.9558,21.5,96.09003,11.246759,11,1,56.18,0.78,13.34,34.43,Coimbatore,2019-11-26
35.34,23.67,11.0168,76.9558,22.05,89.26489,10.483357,11,2,45.8,0.72,12.21,35.72,Coimbatore,2019-11-27
37.45,27.06,11.0168,76.9558,22.65,92.37871,10.144082,11,3,56.98,0.76,12.43,23.12,Coimbatore,2019-11-28
28.59,24.31,11.0168,76.9558,22.55,92.37317,8.699793,11,4,39.6,0.74,13.05,21.37,Coimbatore,2019-11-29
24.58,27.19,11.0168,76.9558,22.15,94.64794,11.923557,11,5,28.98,0.69,13.02,15.06,Coimbatore,2019-11-30
14.62,13.32,11.0168,76.9558,22.1,94.06688,11.928989,12,6,25.64,0.5,11.06,20.39,Coimbatore,2019-12-01
16.63,16.82,11.0168,76.9558,21.9,94.929214,9.6932955,12,0,25.53,0.55,11.74,18.88,Coimbatore,2019-12-02
21.13,25.12,11.0168,76.9558,21.95,91.208244,10.163227,12,1,34.41,0.72,11.67,19.13,Coimbatore,2019-12-03
36.7,23.8,11.0168,76.9558,21.6,94.91798,15.141414,12,2,57.77,0.64,12.83,31.07,Coimbatore,2019-12-04
50.37,32.17,11.0168,76.9558,20.55,88.87052,15.617529,12,3,69.92,0.64,12.84,44.62,Coimbatore,2019-12-05
63.1,29.72,11.0168,76.9558,20.35,90.25573,12.4811535,12,4,73.83,0.64,12.75,45.09,Coimbatore,2019-12-06
47.21,28.01,11.0168,76.9558,21.6,77.26921,12.7279215,12,5,53.76,0.64,11.9,50.73,Coimbatore,2019-12-07
22.85,16.03,11.0168,76.9558,21.35,93.744194,9.693296,12,6,26.88,0.55,10.93,38.65,Coimbatore,2019-12-08
30.38,27.02,11.0168,76.9558,20.3,96.95305,8.669949,12,0,40.05,0.63,12.43,38.32,Coimbatore,2019-12-09
33.68,28.68,11.0168,76.9558,20.5,95.76355,8.217153,12,1,55.88,0.58,13.49,39.94,Coimbatore,2019-12-10
36.58,22.38,11.0168,76.9558,20.65,93.13161,6.297428,12,2,56.89,0.75,12.16,38.75,Coimbatore,2019-12-11
36.78,0.09,11.0168,76.9558,20.85,91.99201,6.1305785,12,3,46.35,0.76,1.92,46.97,Coimbatore,2019-12-12
30.23,9.714285714285714,11.0168,76.9558,21.35,91.17003,6.989936,12,4,41.54,0.78,2.72,38.29,Coimbatore,2019-12-13
23.77,19.338571428571427,11.0168,76.9558,22.25,94.07338,7.928177,12,5,26.0,0.87,1.05,19.71,Coimbatore,2019-12-14
20.89,28.962857142857143,11.0168,76.9558,20.95,96.074,10.739833,12,6,24.61,0.73,0.48,30.83,Coimbatore,2019-12-15
33.1,38.58714285714286,11.0168,76.9558,20.5,94.58245,7.5942082,12,0,44.79,0.88,1.66,32.28,Coimbatore,2019-12-16
41.65,48.21142857142857,11.0168,76.9558,21.65,93.469444,13.37825,12,1,48.33,0.98,1.84,21.65,Coimbatore,2019-12-17
54.83,57.83571428571429,11.0168,76.9558,20.15,94.86322,11.770403,12,2,64.85,1.19,1.72,23.44,Coimbatore,2019-12-18
40.64,67.46,11.0168,76.9558,21.2,90.03522,14.277983,12,3,47.08,1.22,2.22,17.93,Coimbatore,2019-12-19
47.34,61.67,11.0168,76.9558,20.8,95.773,7.628263,12,4,57.42,1.25,0.98,27.54,Coimbatore,2019-12-20
61.83,28.01,11.0168,76.9558,20.95,89.179955,9.585739,12,5,64.64,1.1,1.8,33.82,Coimbatore,2019-12-21
48.62,43.86,11.0168,76.9558,21.3,90.88459,11.923557,12,6,49.33,0.94,2.71,42.09,Coimbatore,2019-12-22
52.93,41.45,11.0168,76.9558,20.2,93.10886,9.387651,12,0,61.52,0.93,1.65,45.61,Coimbatore,2019-12-23
45.62,43.21,11.0168,76.9558,22.2,82.6146,7.9932976,12,1,51.92,0.9,2.5,44.86,Coimbatore,2019-12-24
25.47,38.57,11.0168,76.9558,22.5,89.85095,9.290511,12,2,29.67,0.95,0.69,26.17,Coimbatore,2019-12-25
44.69,32.72,11.0168,76.9558,21.7,91.19236,7.653705,12,3,55.01,0.69,1.7,28.94,Coimbatore,2019-12-26
50.32,17.86,11.0168,76.9558,22.1,89.82183,8.766573,12,4,59.46,0.31,2.34,37.31,Coimbatore,2019-12-27
29.87,16.25,11.0168,76.9558,21.6,80.49757,9.885262,12,5,37.2,0.05,2.57,44.05,Coimbatore,2019-12-28
37.97,17.98,11.0168,76.9558,21.45,90.05315,9.793059,12,6,41.65,0.08,2.02,47.98,Coimbatore,2019-12-29
46.3,22.7,11.0168,76.9558,20.85,92.85305,8.161764,12,0,59.72,0.21,3.05,46.41,Coimbatore,2019-12-30
45.86,25.69,11.0168,76.9558,21.15,93.15674,7.172949,12,1,55.02,0.25,1.23,41.59,Coimbatore,2019-12-31
35.43,10.99,11.0168,76.9558,22.05,88.16726,9.19939,1,2,43.42,0.24,1.7,32.52,Coimbatore,2020-01-01
35.5,11.44,11.0168,76.9558,22.1,93.77849,9.659814,1,3,47.63,0.23,1.35,22.6,Coimbatore,2020-01-02
30.71,57.52,11.0168,76.9558,22.4,92.36487,11.090103,1,4,43.01,0.3,6.8,18.95,Coimbatore,2020-01-03
35.75,54.12,11.0168,76.9558,22.0,88.98542,8.669949,1,5,46.27,0.35,5.44,25.08,Coimbatore,2020-01-04
37.35,32.55,11.0168,76.9558,22.05,91.214615,9.826088,1,6,42.38,0.27,5.87,25.41,Coimbatore,2020-01-05
33.6,2.76,11.0168,76.9558,22.1,94.35601,11.681987,1,0,45.27,0.2,8.38,31.52,Coimbatore,2020-01-06
26.73,5.88,11.0168,76.9558,21.75,93.18668,7.491114,1,1,38.02,0.15,8.0,31.11,Coimbatore,2020-01-07
34.26,13.85,11.0168,76.9558,21.7,91.47461,7.24486,1,2,58.5,0.17,7.74,38.13,Coimbatore,2020-01-08
45.82,36.105,11.0168,76.9558,20.85,91.42186,8.225035,1,3,57.87,0.3,9.01,46.19,Coimbatore,2020-01-09
44.68,58.36,11.0168,76.9558,20.3,88.01874,7.653705,1,4,59.03,0.24,8.8,47.16,Coimbatore,2020-01-10
36.16,52.78,11.0168,76.9558,19.8,88.531425,10.948973,1,5,48.06,0.22,8.22,39.7,Coimbatore,2020-01-11
46.28,56.59,11.0168,76.9558,18.55,92.73129,7.653705,1,6,54.42,0.28,7.02,41.11,Coimbatore,2020-01-12
56.33,76.87,11.0168,76.9558,21.0,90.58268,7.8954163,1,0,62.29,0.28,6.82,45.14,Coimbatore,2020-01-13
56.49,67.22,11.0168,76.9558,20.1,91.94808,7.754637,1,1,59.76,0.25,7.84,55.24,Coimbatore,2020-01-14
45.78,60.29,11.0168,76.9558,18.6,87.03744,7.653705,1,2,47.38,0.16,7.98,64.71,Coimbatore,2020-01-15
32.48,61.69,11.0168,76.9558,18.65,90.7074,7.9526596,1,3,35.77,0.1,7.79,54.34,Coimbatore,2020-01-16
31.88,67.32,11.0168,76.9558,20.8,81.92786,8.557102,1,4,36.05,0.16,6.72,43.32,Coimbatore,2020-01-17
30.91,58.28,11.0168,76.9558,22.85,83.983215,12.984975,1,5,37.46,0.16,8.74,31.39,Coimbatore,2020-01-18
21.93,58.35,11.0168,76.9558,22.35,91.23361,10.296251,1,6,24.0,0.11,6.41,33.78,Coimbatore,2020-01-19
24.39,45.88,11.0168,76.9558,21.3,82.24785,7.289445,1,0,32.93,0.17,10.93,42.57,Coimbatore,2020-01-20
31.25,16.24,11.0168,76.9558,21.3,87.01274,10.086427,1,1,44.99,0.16,9.15,56.58,Coimbatore,2020-01-21
35.25,16.01,11.0168,76.9558,20.5,88.035835,8.669949,1,2,46.52,0.23,9.87,43.74,Coimbatore,2020-01-22
42.81,17.48,11.0168,76.9558,21.3,87.01274,13.18308,1,3,50.62,0.3,10.25,25.75,Coimbatore,2020-01-23
55.44,23.03,11.0168,76.9558,21.25,90.59967,10.195057,1,4,66.16,0.44,9.05,33.75,Coimbatore,2020-01-24
26.3,30.95,11.0168,76.9558,19.55,88.79024,8.427383,1,5,48.92,0.53,12.5,49.37,Coimbatore,2020-01-25
26.64,35.97,11.0168,76.9558,19.2,86.54275,7.628263,1,6,50.08,0.4,11.11,54.09,Coimbatore,2020-01-26
31.1,46.36,11.0168,76.9558,19.8,74.324646,10.8955765,1,0,60.39,0.45,10.25,52.9,Coimbatore,2020-01-27
58.52,51.57,11.0168,76.9558,19.9,86.88303,6.519877,1,1,106.0,0.35,7.71,57.03,Coimbatore,2020-01-28
45.36,41.31,11.0168,76.9558,21.65,80.50422,14.578888,1,2,59.48,0.15,7.19,45.04,Coimbatore,2020-01-29
46.67,32.5,11.0168,76.9558,21.05,89.46589,5.6920996,1,3,62.62,0.28,9.08,34.4,Coimbatore,2020-01-30
43.84,20.93,11.0168,76.9558,20.7,96.66284,7.0911775,1,4,56.9,0.42,9.03,36.77,Coimbatore,2020-01-31
36.23,14.64,11.0168,76.9558,21.85,85.98773,11.4862,2,5,46.99,0.33,7.93,43.26,Coimbatore,2020-02-01
33.16,9.66,11.0168,76.9558,21.75,87.32489,11.183201,2,6,38.77,0.28,7.23,49.97,Coimbatore,2020-02-02
37.73,43.14,11.0168,76.9558,20.95,80.665085,9.449572,2,0,50.33,0.38,11.09,46.42,Coimbatore,2020-02-03
37.27,62.1,11.0168,76.9558,20.6,81.38709,9.885262,2,1,50.48,0.49,10.37,39.16,Coimbatore,2020-02-04
43.04,83.07,11.0168,76.9558,22.3,83.66156,9.220499,2,2,70.79,0.32,8.77,44.0,Coimbatore,2020-02-05
42.24,66.14,11.0168,76.9558,21.35,83.292206,7.9036193,2,3,56.3,0.27,9.6,47.42,Coimbatore,2020-02-06
38.17,55.45,11.0168,76.9558,21.55,82.53658,11.923557,2,4,50.14,0.2,8.61,51.15,Coimbatore,2020-02-07
35.23,46.19,11.0168,76.9558,22.3,88.18826,8.209263,2,5,45.7,0.17,7.45,52.14,Coimbatore,2020-02-08
27.46,38.61,11.0168,76.9558,22.45,76.19246,12.074766,2,6,34.34,0.09,6.65,47.2,Coimbatore,2020-02-09
36.0,30.57,11.0168,76.9558,22.2,79.824394,12.7279215,2,0,45.45,0.19,9.32,50.77,Coimbatore,2020-02-10
32.89,21.79,11.0168,76.9558,21.35,84.87119,12.10157,2,1,48.87,0.39,11.51,48.39,Coimbatore,2020-02-11
35.96,21.83,11.0168,76.9558,21.1,85.9136,9.673221,2,2,50.0,0.6,13.08,43.57,Coimbatore,2020-02-12
46.63,32.29,11.0168,76.9558,22.25,86.56189,9.028754,2,3,58.56,0.61,11.42,57.01,Coimbatore,2020-02-13
45.39,41.53,11.0168,76.9558,20.7,70.75721,8.12197,2,4,58.1,0.78,14.14,56.45,Coimbatore,2020-02-14
55.39,42.62,11.0168,76.9558,21.3,85.1317,7.628263,2,5,66.71,0.8,14.15,76.76,Coimbatore,2020-02-15
44.6,35.34,11.0168,76.9558,21.5,73.668816,7.9036193,2,6,50.0,0.68,12.96,72.29,Coimbatore,2020-02-16
35.46,29.08,11.0168,76.9558,20.45,81.11084,9.290511,2,0,47.76,0.68,12.34,60.73,Coimbatore,2020-02-17
40.44,27.68,11.0168,76.9558,20.3,67.995544,11.592894,2,1,53.49,0.72,14.2,60.89,Coimbatore,2020-02-18
49.23,29.87,11.0168,76.9558,20.5,71.17592,9.983106,2,2,64.04,0.71,14.86,64.62,Coimbatore,2020-02-19
47.22,17.71,11.0168,76.9558,20.2,77.795975,11.709688,2,3,54.3,0.55,12.09,45.79,Coimbatore,2020-02-20
26.26,23.45,11.0168,76.9558,20.7,79.87048,11.592895,2,4,28.47,1.05,13.76,56.96,Coimbatore,2020-02-21
33.9,28.86,11.0168,76.9558,22.75,86.34216,9.793059,2,5,41.24,0.88,12.52,38.73,Coimbatore,2020-02-22
41.89,31.26,11.0168,76.9558,22.35,82.632545,9.885262,2,6,44.26,0.92,9.61,57.68,Coimbatore,2020-02-23
49.67,30.89,11.0168,76.9558,21.95,88.4323,10.966713,2,0,63.92,0.96,11.06,60.08,Coimbatore,2020-02-24
43.19,37.31,11.0168,76.9558,22.05,82.339264,7.9036193,2,1,80.52,1.02,8.85,59.67,Coimbatore,2020-02-25
40.65,29.17,11.0168,76.9558,22.05,90.09598,10.495713,2,2,57.11,0.95,9.13,47.99,Coimbatore,2020-02-26
39.84,31.01,11.0168,76.9558,22.65,71.79771,11.090103,2,3,54.32,0.83,10.79,63.33,Coimbatore,2020-02-27
35.97,22.27,11.0168,76.9558,22.7,79.64379,11.770403,2,4,50.0,0.78,8.86,55.96,Coimbatore,2020-02-28
42.85,30.83,11.0168,76.9558,22.55,81.12736,10.195057,2,5,52.95,0.93,8.87,57.21,Coimbatore,2020-02-29
34.54,32.06,11.0168,76.9558,23.65,74.49863,12.88981,3,6,43.1,0.8,7.61,57.79,Coimbatore,2020-03-01
37.11,38.17,11.0168,76.9558,22.8,78.91576,6.1305785,3,0,50.99,0.83,8.34,62.12,Coimbatore,2020-03-02
45.57,37.37,11.0168,76.9558,23.6,78.78383,7.289444,3,1,56.23,0.81,9.23,68.48,Coimbatore,2020-03-03
44.77,40.93,11.0168,76.9558,23.35,98.79908,5.0911684,3,2,56.86,0.75,8.37,49.42,Coimbatore,2020-03-04
45.66,38.98,11.0168,76.9558,23.5,95.8565,3.8268526,3,3,56.92,0.72,6.62,31.66,Coimbatore,2020-03-05
32.42,41.26,11.0168,76.9558,22.85,88.50607,2.8116899,3,4,54.31,0.58,8.32,47.66,Coimbatore,2020-03-06
42.56,42.92,11.0168,76.9558,23.7,82.28393,2.8116899,3,5,55.96,0.55,8.88,33.67,Coimbatore,2020-03-07
30.07,41.11,11.0168,76.9558,24.1,78.1264,6.763786,3,6,38.68,0.54,7.58,37.6,Coimbatore,2020-03-08
31.77,37.25,11.0168,76.9558,24.6,82.645065,8.942214,3,0,47.87,0.66,8.59,40.81,Coimbatore,2020-03-09
28.76,36.5,11.0168,76.9558,24.0,76.67229,11.681987,3,1,46.77,0.75,7.95,42.77,Coimbatore,2020-03-10
32.77,39.9,11.0168,76.9558,23.9,72.474686,12.413477,3,2,61.23,0.76,7.56,41.89,Coimbatore,2020-03-11
36.04,40.44,11.0168,76.9558,23.25,89.356384,5.771239,3,3,60.17,0.8,7.76,39.75,Coimbatore,2020-03-12
36.07,39.17,11.0168,76.9558,22.9,76.26315,6.8777895,3,4,61.08,0.78,9.38,33.48,Coimbatore,2020-03-13
32.11,56.73,11.0168,76.9558,23.4,73.53035,10.703569,3,5,54.18,0.69,8.89,40.81,Coimbatore,2020-03-14
37.96,53.17,11.0168,76.9558,23.1,80.69542,8.4963045,3,6,52.08,0.65,10.87,48.92,Coimbatore,2020-03-15
35.78,48.19,11.0168,76.9558,23.55,76.60298,11.246759,3,0,72.29,0.73,9.96,36.31,Coimbatore,2020-03-16
29.92,37.54,11.0168,76.9558,23.6,82.781,9.885262,3,1,46.25,0.57,8.92,33.96,Coimbatore,2020-03-17
29.96,45.23,11.0168,76.9558,23.0,77.72258,11.841756,3,2,44.05,0.73,9.27,40.21,Coimbatore,2020-03-18
40.64,72.38,11.0168,76.9558,24.85,75.16023,9.422101,3,3,49.77,0.88,7.76,33.14,Coimbatore,2020-03-19
44.99,61.93,11.0168,76.9558,23.6,97.61529,3.7585104,3,4,60.23,0.8,6.98,36.49,Coimbatore,2020-03-20
36.12,58.79,11.0168,76.9558,23.9,95.57939,1.484318,3,5,44.99,0.67,6.81,28.44,Coimbatore,2020-03-21
25.82,52.79,11.0168,76.9558,25.1,79.237885,8.209263,3,1,25.23,0.85,7.74,33.07,Coimbatore,2020-03-24
29.09,59.11,11.0168,76.9558,24.05,84.89266,10.00256,3,2,28.11,0.59,7.04,37.5,Coimbatore,2020-03-25
26.33,54.02,11.0168,76.9558,22.85,96.1289,4.3349743,3,3,28.06,0.55,7.29,39.22,Coimbatore,2020-03-26
24.12,55.86,11.0168,76.9558,23.35,78.26005,11.183201,3,4,25.62,0.57,7.14,41.01,Coimbatore,2020-03-27
27.1,61.47,11.0168,76.9558,23.25,76.79588,7.8625183,3,5,29.45,0.57,7.72,39.8,Coimbatore,2020-03-28
28.45,66.26,11.0168,76.9558,24.05,93.29977,1.0182338,3,6,28.82,0.6,6.8,37.09,Coimbatore,2020-03-29
28.19,65.41,11.0168,76.9558,24.0,89.68569,1.0182338,3,0,29.07,0.61,7.13,38.04,Coimbatore,2020-03-30
26.9,67.39,11.0168,76.9558,23.5,94.98844,4.5536795,3,1,27.51,0.58,8.82,46.45,Coimbatore,2020-03-31
37.21,56.0,11.0168,76.9558,24.0,68.51371,8.714677,4,2,34.1,0.62,8.73,49.48,Coimbatore,2020-04-01
35.09,67.45,11.0168,76.9558,24.1,60.375023,8.049845,4,3,35.29,0.6,6.6,44.2,Coimbatore,2020-04-02
33.42,66.64,11.0168,76.9558,24.9,88.40343,1.4399999,4,4,32.97,0.56,6.28,42.55,Coimbatore,2020-04-03
24.51,66.27,11.0168,76.9558,25.05,87.61619,2.0991426,4,5,25.39,0.56,6.1,42.14,Coimbatore,2020-04-04
22.71,64.4,11.0168,76.9558,25.0,74.72131,5.904439,4,6,25.19,0.56,6.06,31.9,Coimbatore,2020-04-05
22.36,60.94,11.0168,76.9558,23.7,95.5729,3.4152596,4,0,24.17,0.57,6.39,41.17,Coimbatore,2020-04-06
14.86,62.23,11.0168,76.9558,24.0,90.50809,7.10031,4,1,15.9,0.51,5.92,21.17,Coimbatore,2020-04-07
21.61,60.16,11.0168,76.9558,24.7,90.55537,9.585739,4,2,23.03,0.58,6.16,23.1,Coimbatore,2020-04-08
21.19,63.41,11.0168,76.9558,24.2,94.72764,6.6087217,4,3,22.03,0.52,6.28,21.62,Coimbatore,2020-04-09
12.11,62.76,11.0168,76.9558,22.55,91.52687,11.874544,4,4,13.34,0.53,5.77,33.17,Coimbatore,2020-04-10
